gameId,gameName,candidateTitle,candidateSource,matchScore,matched,reasons,type,reviewFlag,label
26766,Xenoblade Chronicles 2,Xenoblade Chronicles 2 – v2.1.0 + 7 DLCs + Yuzu/Ryujinx Emus for PC,Hydra Library (FitGirl Repacks),110,true,"exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|platform info present|platform not in IGDB (emulator)|hydra extra tokens (emus, for)|ml probability 0.76",top_candidate,,
133004,Assassin's Creed Valhalla,Assassin's Creed Valhalla - Complete Edition (v1.7.0 + All DLCs + Bonus Content + MULTi14) (From 65 GB) (Fast Install) - [EMPRESS / DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
325609,Dispatch,Dispatch Free Download (v1.0.16802),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
325609,Dispatch,Dispatch Free Download (v1.0.16598),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
83731,Beat Saber,Beat Saber Build 07032024,Hydra Library (OnlineFix),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
9694,Danganronpa 2: Goodbye Despair,Danganronpa 2: Goodbye Despair Free Download (Build 1312489),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
3173,Risk of Rain,Risk of Rain Build 05052016,Hydra Library (OnlineFix),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
2682,LEGO Star Wars: The Complete Saga,LEGO Star Wars: The Complete Saga Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1904,Europa Universalis IV,"Europa Universalis IV (v1.32.0.0 + All DLCs/Bonus OSTs, MULTi4) [FitGirl Repack]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
1626,Super Smash Bros.,Super Smash Bros. Ultimate Free Download (v11.0.0 + YUZU EMU),Hydra Library (steamrip),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|platform not in IGDB|ml probability 0.24,broad_candidate,,1
558,Just Cause 2,Just Cause 2 Enhanced Edition (v1.0.0.2 + All DLCs + MULTi7) (From 1.1 GB) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
361,Far Cry 2,"Far Cry 2 - Fortune's Edition [v 1.3 + All DLCs + MULTi5]- [DODI Repack, From 2 GB]",Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|sequel number matches|ml probability 0.91,top_candidate,,
343,Battlefield 3,"Battlefield 3 [V1.4.0 + MULTi10] – [DODI Repack, from 7.8 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
134,Devil May Cry,Devil May Cry HD Collection,Hydra Library (FitGirl Repacks),105,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|ml probability 0.73,top_candidate,,
136625,Hogwarts Legacy,Hogwarts Legacy: Digital Deluxe Edition (Build 10461750 + All DLCs + Console DLCs Unlocker + Bonus OSTs + Trainer + MULTi14) (From 56.8 GB) – [EMPRESS / DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
122,Left 4 Dead,Left 4 Dead (Build 4017658 + MULTi17) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
119,Mortal Kombat,Mortal Kombat Komplete Edition Free Download (Build 344915),Hydra Library (SteamRip),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
7498,Tekken 7,"TEKKEN 7: Ultimate Edition (v4.22 + All DLCs + Multiplayer, MULTi11) [FitGirl Repack, Selective Download - from 15.3 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
9928,Dirt Rally,DiRT Rally – v1.23,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
378,Metal Gear Rising: Revengeance,Metal Gear Rising: Revengeance (build 2987854 + DLCs + FullHD + MULTi8) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
3193,Need for Speed: Most Wanted,"Need for Speed: Most Wanted – Limited Edition [v1.5.0.0 + All DLCs + MULTi10] – [DODI Repack, From 2.5 GB]",Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
11737,Outer Wilds,Outer Wilds [MULTi12] - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
98,Need for Speed: Most Wanted,"Need for Speed: Most Wanted – Limited Edition [v1.5.0.0 + All DLCs + MULTi10] – [DODI Repack, From 2.5 GB]",Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
11161,South Park: The Fractured But Whole,South Park: The Fractured But Whole Gold Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
9630,Fallout 4,Fallout 4 Free Download (v1.11.137.0.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
1164,Tomb Raider,Tomb Raider Definitive Edition Free Download (v1.01.0.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
2050,LEGO Marvel Super Heroes,LEGO MARVEL Super Heroes Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
912,Tomb Raider,Tomb Raider Definitive Edition Free Download (v1.01.0.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
1970,Assassin's Creed IV Black Flag,Assassin’s Creed IV Black Flag Free Download (v1.07 & ALL DLC),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
910,Tom Clancy's Splinter Cell,Tom Clancy’s Splinter Cell (v1.3 + DLC + HD + Wide Fix + MULTi6) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
27367,Yoku's Island Express,"Yoku's Island Express (+ Randomize Mode Update, MULTi9) [FitGirl Repack]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
873,Saints Row: The Third,Saints Row The Third Complete Edition,Hydra Library (OnlineFix),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
321,Command & Conquer 3: Tiberium Wars,Command & Conquer 3: Tiberium Wars + Kane’s Wrath (v1.9.2801.21826/v1.02),Hydra Library (FitGirl Repacks),95,true,"exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|hydra extra tokens (kane, wrath)|ml probability 0.65",top_candidate,,
